id;registration_month;region;operating_system
id_30378;1.0;America;Mac
id_30392;1.0;ROW;Windows
id_3041;1.0;ROW;Windows
id_30474;1.0;EMEA;Windows
id_30493;1.0;ROW;Unknown
id_30553;1.0;America;Unknown
id_30574;1.0;EMEA;Unknown
id_30589;1.0;ROW;Unknown
id_30596;1.0;America;Mac
id_30650;1.0;EMEA;Unknown
id_30663;1.0;EMEA;Windows
id_30670;1.0;ROW;Unknown
id_30676;1.0;EMEA;Unknown
id_30680;1.0;ROW;Windows
id_30707;1.0;ROW;Unknown
id_30728;1.0;ROW;Windows
id_30745;1.0;ROW;Windows
id_30799;1.0;EMEA;Windows
id_30866;1.0;ROW;Unknown
id_30891;1.0;America;Windows
id_30916;1.0;America;Windows
id_31018;1.0;EMEA;Mac
id_31104;1.0;ROW;Windows
id_31112;1.0;ROW;Windows
id_31116;1.0;ROW;Unknown
id_31126;1.0;ROW;Windows
id_31134;1.0;ROW;Mac
id_31182;1.0;ROW;Windows
id_31286;1.0;ROW;Unknown
id_31291;1.0;ROW;Windows
id_3131;1.0;America;Mac
id_31436;1.0;ROW;Windows
id_31451;1.0;America;Windows
id_3151;1.0;EMEA;Windows
id_31547;1.0;America;Windows
id_31577;1.0;America;Windows
id_31582;1.0;America;Windows
id_31597;1.0;America;Unknown
id_31599;1.0;America;Unknown
id_31614;1.0;America;Unknown
id_31621;1.0;America;Mac
id_31656;1.0;ROW;Unknown
id_31657;1.0;ROW;Unknown
id_31661;1.0;ROW;Windows
id_31677;1.0;ROW;Windows
id_31692;1.0;EMEA;Unknown
id_31755;1.0;ROW;Unknown
id_31796;1.0;America;Mac
id_31833;1.0;America;Windows
id_31846;1.0;America;Windows
id_31865;1.0;ROW;Windows
id_31894;1.0;America;Unknown
id_319;1.0;ROW;Windows
id_31903;1.0;EMEA;Unknown
id_31916;1.0;ROW;Windows
id_31946;1.0;EMEA;Unknown
id_31982;1.0;America;Windows
id_3204;1.0;EMEA;Unknown
id_32053;1.0;EMEA;Windows
id_32070;1.0;ROW;Unknown
id_32098;1.0;America;Unknown
id_32121;1.0;America;Unknown
id_3213;1.0;ROW;Windows
id_32167;1.0;EMEA;Linux
id_32213;1.0;ROW;Unknown
id_32245;1.0;ROW;Unknown
id_32283;1.0;America;Windows
id_32337;1.0;America;Unknown
id_32342;1.0;ROW;Unknown
id_32428;1.0;EMEA;Unknown
id_32432;1.0;EMEA;Unknown
id_32449;1.0;ROW;Windows
id_32450;1.0;ROW;Unknown
id_32494;1.0;America;Mac
id_32498;1.0;America;Unknown
id_32537;1.0;EMEA;Windows
id_32540;1.0;America;Windows
id_32600;1.0;America;Mac
id_32608;1.0;America;Windows
id_32623;1.0;EMEA;Windows
id_32653;1.0;ROW;Windows
id_32656;1.0;EMEA;Unknown
id_32658;1.0;ROW;Unknown
id_32670;1.0;ROW;Windows
id_32753;1.0;ROW;Unknown
id_32796;1.0;America;Windows
id_32803;1.0;ROW;Unknown
id_32864;1.0;EMEA;Unknown
id_32879;1.0;ROW;Windows
id_32898;1.0;EMEA;Windows
id_3294;1.0;ROW;Unknown
id_3295;1.0;ROW;Unknown
id_32967;1.0;EMEA;Windows
id_32973;1.0;EMEA;Unknown
id_33004;1.0;America;Windows
id_33038;1.0;ROW;Unknown
id_33043;1.0;America;Unknown
id_3312;1.0;ROW;Unknown
id_33130;1.0;EMEA;Mac
id_33132;1.0;EMEA;Windows
id_33175;1.0;ROW;Unknown
id_33217;1.0;EMEA;Windows
id_33237;1.0;EMEA;Mac
id_33245;1.0;America;Unknown
id_33282;1.0;America;Windows
id_33317;1.0;ROW;Windows
id_3337;1.0;EMEA;Unknown
id_33370;1.0;ROW;Windows
id_334;1.0;EMEA;Windows
id_33416;1.0;ROW;Unknown
id_33432;1.0;ROW;Unknown
id_33439;1.0;ROW;Unknown
id_33469;1.0;ROW;Windows
id_33478;1.0;ROW;Windows
id_33486;1.0;America;Windows
id_3350;1.0;ROW;Windows
id_33510;1.0;ROW;Unknown
id_33528;1.0;America;Mac
id_33540;1.0;ROW;Unknown
id_33607;1.0;ROW;Unknown
id_3370;1.0;ROW;Windows
id_33722;1.0;ROW;Unknown
id_33825;1.0;ROW;Windows
id_33828;1.0;EMEA;Unknown
id_33831;1.0;ROW;Unknown
id_33861;1.0;EMEA;Mac
id_3387;1.0;ROW;Unknown
id_33951;1.0;America;Windows
id_33971;1.0;ROW;Windows
id_33989;1.0;America;Mac
id_34070;1.0;America;Windows
id_3409;1.0;EMEA;Windows
id_34118;1.0;America;Mac
id_34152;1.0;EMEA;Windows
id_34163;1.0;America;Unknown
id_34180;1.0;ROW;Mac
id_34205;1.0;EMEA;Windows
id_34229;1.0;ROW;Unknown
id_34235;1.0;America;Windows
id_34267;1.0;EMEA;Unknown
id_34268;1.0;America;Unknown
id_3429;1.0;EMEA;Mac
id_34291;1.0;EMEA;Unknown
id_34308;1.0;ROW;Windows
id_34333;1.0;ROW;Windows
id_34357;1.0;EMEA;Unknown
id_34385;1.0;America;Unknown
id_34400;1.0;EMEA;Mac
id_34412;1.0;EMEA;Windows
id_34418;1.0;EMEA;Unknown
id_34461;1.0;ROW;Windows
id_34502;1.0;America;Mac
id_34521;1.0;America;Windows
id_34544;1.0;EMEA;Unknown
id_3457;1.0;ROW;Windows
id_34608;1.0;ROW;Unknown
id_34615;1.0;America;Mac
id_34619;1.0;ROW;Windows
id_34669;1.0;America;Mac
id_34735;1.0;America;Mac
id_34740;1.0;EMEA;Windows
id_34743;1.0;America;Windows
id_34796;1.0;ROW;Unknown
id_348;1.0;EMEA;Windows
id_34825;1.0;America;Windows
id_34849;1.0;America;Windows
id_34857;1.0;America;Windows
id_34893;1.0;ROW;Windows
id_34902;1.0;EMEA;Windows
id_34928;1.0;America;Windows
id_3503;1.0;EMEA;Unknown
id_35049;1.0;ROW;Windows
id_35050;1.0;America;Unknown
id_35107;1.0;ROW;Windows
id_35154;1.0;ROW;Windows
id_35161;1.0;ROW;Windows
id_35173;1.0;EMEA;Windows
id_35212;1.0;ROW;Windows
id_3527;1.0;ROW;Unknown
id_35271;1.0;ROW;Unknown
id_35280;1.0;America;Windows
id_35297;1.0;ROW;Windows
id_35298;1.0;ROW;Windows
id_35336;1.0;EMEA;Unknown
id_35373;1.0;EMEA;Windows
id_35411;1.0;EMEA;Unknown
id_35434;1.0;ROW;Unknown
id_3544;1.0;EMEA;Windows
id_35466;1.0;America;Windows
id_35497;1.0;ROW;Unknown
id_35538;1.0;ROW;Windows
id_35575;1.0;EMEA;Windows
id_35589;1.0;ROW;Unknown
id_35615;1.0;America;Windows
id_35619;1.0;EMEA;Windows
id_3565;1.0;ROW;Windows
id_35669;1.0;EMEA;Unknown
id_35697;1.0;ROW;Windows
id_35744;1.0;ROW;Unknown
id_35791;1.0;America;Windows
id_35836;1.0;America;Windows
id_35841;1.0;ROW;Windows
id_35849;1.0;America;Unknown
id_36019;1.0;America;Mac
id_36061;1.0;America;Unknown
id_36087;1.0;EMEA;Windows
id_36090;1.0;ROW;Windows
id_36091;1.0;ROW;Windows
id_36131;1.0;EMEA;Windows
id_36194;1.0;America;Unknown
id_36242;1.0;America;Windows
id_36258;1.0;America;Windows
id_36265;1.0;EMEA;Mac
id_36333;1.0;ROW;Unknown
id_36351;1.0;ROW;Windows
id_36428;1.0;ROW;Unknown
id_36464;1.0;America;Unknown
id_36479;1.0;ROW;Linux
id_36497;1.0;ROW;Unknown
id_36507;1.0;ROW;Unknown
id_36552;1.0;ROW;Unknown
id_36576;1.0;ROW;Windows
id_36602;1.0;ROW;Unknown
id_36636;1.0;EMEA;Unknown
id_36640;1.0;EMEA;Mac
id_36642;1.0;America;Windows
id_3666;1.0;America;Unknown
id_36669;1.0;ROW;Unknown
id_36670;1.0;America;Windows
id_36692;1.0;ROW;Unknown
id_36712;1.0;ROW;Windows
id_36714;1.0;America;Windows
id_36722;1.0;ROW;Unknown
id_36841;1.0;ROW;Windows
id_36868;1.0;ROW;Windows
id_36886;1.0;ROW;Windows
id_3691;1.0;ROW;Unknown
id_37017;1.0;EMEA;Windows
id_37035;1.0;EMEA;Windows
id_37047;1.0;ROW;Mac
id_37096;1.0;America;Mac
id_37151;1.0;America;Windows
id_3720;1.0;ROW;Windows
id_37210;1.0;ROW;Unknown
id_37234;1.0;ROW;Unknown
id_37288;1.0;ROW;Windows
id_37319;1.0;EMEA;Unknown
id_37373;1.0;ROW;Unknown
id_37390;1.0;EMEA;Windows
id_37396;1.0;EMEA;Windows
id_37450;1.0;ROW;Unknown
id_37509;1.0;EMEA;Unknown
id_37517;1.0;EMEA;Windows
id_37532;1.0;ROW;Mac
id_37554;1.0;ROW;Windows
id_37579;1.0;EMEA;Windows
id_37599;1.0;ROW;Unknown
id_37617;1.0;ROW;Windows
id_37627;1.0;ROW;Windows
id_37647;1.0;ROW;Unknown
id_37663;1.0;ROW;Unknown
id_37704;1.0;ROW;Windows
id_37717;1.0;America;Unknown
id_37766;1.0;ROW;Windows
id_37827;1.0;America;Mac
id_37830;1.0;EMEA;Unknown
id_3786;1.0;ROW;Unknown
id_37872;1.0;EMEA;Unknown
id_37873;1.0;America;Mac
id_37930;1.0;ROW;Unknown
id_3794;1.0;ROW;Windows
id_3795;1.0;ROW;Windows
id_37971;1.0;America;Unknown
id_38031;1.0;ROW;Windows
id_3807;1.0;ROW;Unknown
id_38085;1.0;America;Unknown
id_38099;1.0;America;Unknown
id_38104;1.0;ROW;Unknown
id_38128;1.0;ROW;Mac
id_3816;1.0;ROW;Unknown
id_38161;1.0;America;Windows
id_38181;1.0;America;Unknown
id_38188;1.0;America;Unknown
id_38221;1.0;EMEA;Unknown
id_38228;1.0;America;Windows
id_38250;1.0;America;Windows
id_38251;1.0;America;Unknown
id_38253;1.0;America;Unknown
id_38450;1.0;ROW;Windows
id_38544;1.0;EMEA;Windows
id_38657;1.0;America;Unknown
id_38677;1.0;ROW;Windows
id_38681;1.0;EMEA;Windows
id_38714;1.0;America;Windows
id_38735;1.0;ROW;Windows
id_38751;1.0;America;Windows
id_38787;1.0;ROW;Unknown
id_38837;1.0;ROW;Unknown
id_38884;1.0;ROW;Unknown
id_3890;1.0;ROW;Windows
id_38909;1.0;America;Unknown
id_38921;1.0;ROW;Windows
id_38948;1.0;America;Windows
id_39007;1.0;America;Mac
id_39021;1.0;EMEA;Unknown
id_39029;1.0;EMEA;Windows
id_3906;1.0;America;Windows
id_39062;1.0;ROW;Windows
id_39084;1.0;America;Unknown
id_39129;1.0;ROW;Windows
id_39204;1.0;ROW;Unknown
id_39234;1.0;ROW;Windows
id_3925;1.0;ROW;Windows
id_39283;1.0;America;Unknown
id_39296;1.0;EMEA;Unknown
id_39301;1.0;America;Windows
id_39320;1.0;ROW;Unknown
id_39424;1.0;ROW;Windows
id_39466;1.0;ROW;Mac
id_39479;1.0;America;Windows
id_39505;1.0;ROW;Windows
id_39512;1.0;America;Mac
id_39518;1.0;ROW;Windows
id_39533;1.0;EMEA;Windows
id_39548;1.0;America;Windows
id_39619;1.0;EMEA;Unknown
id_39621;1.0;ROW;Unknown
id_3963;1.0;ROW;Windows
id_39663;1.0;America;Mac
id_39701;1.0;EMEA;Windows
id_39720;1.0;America;Windows
id_39773;1.0;ROW;Unknown
id_39799;1.0;EMEA;Windows
id_39870;1.0;ROW;Windows
id_39901;1.0;America;Windows
id_39915;1.0;America;Windows
id_39986;1.0;America;Windows
id_40006;1.0;America;Windows
id_40013;1.0;America;Windows
id_40019;1.0;ROW;Windows
id_40041;1.0;EMEA;Unknown
id_40109;1.0;ROW;Mac
id_40118;1.0;ROW;Windows
id_4088;1.0;ROW;Windows
id_4096;1.0;America;Windows
id_4098;1.0;America;Windows
id_4116;1.0;America;Mac
id_4126;1.0;EMEA;Unknown
id_4180;1.0;America;Windows
id_4201;1.0;ROW;Unknown
id_4221;1.0;ROW;Windows
id_4247;1.0;ROW;Unknown
id_4269;1.0;America;Windows
id_4331;1.0;ROW;Unknown
id_4378;1.0;ROW;Windows
id_4401;1.0;ROW;Mac
id_4404;1.0;ROW;Windows
id_4467;1.0;America;Windows
id_4473;1.0;ROW;Windows
id_4497;1.0;ROW;Unknown
id_4498;1.0;ROW;Windows
id_4502;1.0;ROW;Unknown
id_4513;1.0;America;Windows
id_4530;1.0;America;Windows
id_4546;1.0;ROW;Unknown
id_4602;1.0;ROW;Windows
id_4624;1.0;ROW;Windows
id_4630;1.0;EMEA;Unknown
id_4648;1.0;EMEA;Windows
id_4658;1.0;ROW;Unknown
id_4663;1.0;ROW;Unknown
id_4720;1.0;ROW;Unknown
id_4751;1.0;ROW;Windows
id_4752;1.0;America;Windows
id_4767;1.0;ROW;Windows
id_4788;1.0;America;Unknown
id_4828;1.0;ROW;Unknown
id_4846;1.0;ROW;Unknown
id_4860;1.0;ROW;Windows
id_4894;1.0;ROW;Unknown
id_4950;1.0;America;Windows
id_4996;1.0;ROW;Windows
id_5;1.0;ROW;Unknown
id_5016;1.0;America;Unknown
id_5033;1.0;ROW;Unknown
id_5062;1.0;America;Mac
id_5063;1.0;America;Mac
id_5079;1.0;ROW;Windows
id_5108;1.0;ROW;Unknown
id_5117;1.0;ROW;Unknown
id_5124;1.0;ROW;Unknown
id_5134;1.0;ROW;Windows
id_5343;1.0;America;Windows
id_5348;1.0;ROW;Unknown
id_5362;1.0;ROW;Unknown
id_539;1.0;ROW;Mac
id_5393;1.0;America;Mac
id_5410;1.0;ROW;Unknown
id_5459;1.0;ROW;Unknown
id_5487;1.0;America;Unknown
id_5498;1.0;America;Windows
id_5507;1.0;America;Windows
id_5551;1.0;ROW;Windows
id_5621;1.0;America;Mac
id_5662;1.0;America;Windows
id_5666;1.0;ROW;Unknown
id_5769;1.0;America;Windows
id_5785;1.0;ROW;Windows
id_5792;1.0;ROW;Windows
id_590;1.0;ROW;Mac
id_5957;1.0;America;Unknown
id_5976;1.0;ROW;Unknown
id_5997;1.0;America;Windows
id_5999;1.0;America;Mac
id_6001;1.0;ROW;Unknown
id_6020;1.0;ROW;Windows
id_6053;1.0;ROW;Unknown
id_6188;1.0;America;Unknown
id_6266;1.0;ROW;Windows
id_628;1.0;America;Windows
id_6309;1.0;America;Windows
id_6339;1.0;ROW;Unknown
id_6348;1.0;ROW;Windows
id_6417;1.0;ROW;Unknown
id_6423;1.0;ROW;Unknown
id_6437;1.0;America;Windows
id_6447;1.0;ROW;Unknown
id_6456;1.0;EMEA;Unknown
id_6477;1.0;EMEA;Unknown
id_6482;1.0;America;Mac
id_6484;1.0;EMEA;Windows
id_6548;1.0;EMEA;Windows
id_6561;1.0;ROW;Linux
id_6599;1.0;America;Windows
id_6601;1.0;EMEA;Windows
id_6603;1.0;ROW;Unknown
id_6622;1.0;ROW;Windows
id_6666;1.0;EMEA;Windows
id_6690;1.0;ROW;Mac
id_6707;1.0;EMEA;Windows
id_6710;1.0;ROW;Linux
id_6715;1.0;EMEA;Unknown
id_6718;1.0;ROW;Windows
id_6744;1.0;ROW;Windows
id_6793;1.0;ROW;Windows
id_6814;1.0;EMEA;Unknown
id_689;1.0;EMEA;Windows
id_6900;1.0;ROW;Windows
id_6917;1.0;ROW;Windows
id_6948;1.0;ROW;Windows
id_6970;1.0;ROW;Unknown
id_6985;1.0;ROW;Unknown
id_7;1.0;America;Windows
id_7001;1.0;ROW;Windows
id_7046;1.0;EMEA;Unknown
id_7050;1.0;EMEA;Unknown
id_7070;1.0;ROW;Windows
id_7071;1.0;EMEA;Windows
id_7116;1.0;EMEA;Windows
id_7162;1.0;EMEA;Mac
id_7176;1.0;America;Unknown
id_7193;1.0;ROW;Windows
id_7287;1.0;EMEA;Windows
id_7311;1.0;EMEA;Mac
id_7316;1.0;EMEA;Mac
id_7382;1.0;EMEA;Windows
id_7388;1.0;EMEA;Unknown
id_742;1.0;America;Mac
id_7449;1.0;EMEA;Windows
id_7456;1.0;ROW;Windows
id_7469;1.0;EMEA;Windows
id_749;1.0;ROW;Windows
id_7495;1.0;America;Windows
id_757;1.0;EMEA;Mac
id_7594;1.0;ROW;Windows
id_7595;1.0;ROW;Windows
id_7607;1.0;America;Unknown
id_7617;1.0;ROW;Windows
id_7667;1.0;America;Unknown
id_7763;1.0;ROW;Windows
id_7768;1.0;EMEA;Mac
id_7879;1.0;America;Windows
id_7966;1.0;ROW;Unknown
id_8068;1.0;America;Unknown
id_8076;1.0;ROW;Windows
id_8197;1.0;America;Windows
id_8206;1.0;ROW;Unknown
id_8316;1.0;America;Windows
id_8343;1.0;America;Windows
id_8362;1.0;America;Windows
id_8372;1.0;EMEA;Unknown
id_8392;1.0;ROW;Unknown
id_8460;1.0;ROW;Windows
id_8471;1.0;America;Unknown
id_8529;1.0;ROW;Windows
id_8547;1.0;ROW;Windows
id_8576;1.0;EMEA;Windows
id_8585;1.0;America;Unknown
id_8601;1.0;ROW;Windows
id_8651;1.0;EMEA;Windows
id_8689;1.0;EMEA;Mac
id_8690;1.0;EMEA;Unknown
id_8691;1.0;EMEA;Unknown
id_8692;1.0;EMEA;Unknown
id_8696;1.0;EMEA;Mac
id_8797;1.0;ROW;Windows
id_8855;1.0;EMEA;Windows
id_8906;1.0;America;Mac
id_8954;1.0;ROW;Unknown
id_8964;1.0;ROW;Unknown
id_9029;1.0;America;Unknown
id_9051;1.0;America;Unknown
id_9133;1.0;ROW;Windows
id_9164;1.0;ROW;Unknown
id_9204;1.0;ROW;Unknown
id_9237;1.0;ROW;Windows
id_9251;1.0;ROW;Windows
id_9267;1.0;ROW;Unknown
id_9274;1.0;ROW;Windows
id_9286;1.0;ROW;Windows
id_9288;1.0;ROW;Windows
id_9297;1.0;America;Mac
id_9299;1.0;America;Windows
id_9303;1.0;EMEA;Unknown
id_9320;1.0;ROW;Windows
id_9321;1.0;ROW;Unknown
id_9348;1.0;EMEA;Windows
id_9357;1.0;America;Unknown
id_9373;1.0;America;Windows
id_9380;1.0;ROW;Unknown
id_9424;1.0;ROW;Windows
id_9508;1.0;ROW;Unknown
id_9540;1.0;America;Windows
id_9664;1.0;ROW;Windows
id_9726;1.0;ROW;Windows
id_9738;1.0;America;Mac
id_9775;1.0;EMEA;Unknown
id_9833;1.0;ROW;Unknown
id_9856;1.0;ROW;Windows
id_9892;1.0;EMEA;Windows
id_9946;1.0;America;Mac
id_9959;1.0;America;Windows
id_9981;1.0;EMEA;Windows
id_10048;2.0;EMEA;Windows
id_10079;2.0;America;Mac
id_10113;2.0;EMEA;Mac
id_10203;2.0;ROW;Windows
id_1021;2.0;ROW;Windows
id_1023;2.0;ROW;Linux
id_10252;2.0;America;Windows
id_10272;2.0;ROW;Linux
id_10274;2.0;America;Windows
id_10304;2.0;ROW;Unknown
id_10322;2.0;EMEA;Windows
id_10353;2.0;ROW;Windows
id_10394;2.0;America;Windows
id_10410;2.0;EMEA;Unknown
id_10448;2.0;EMEA;Unknown
id_10465;2.0;EMEA;Windows
id_10491;2.0;America;Unknown
id_10495;2.0;America;Mac
id_10500;2.0;EMEA;Windows
id_10501;2.0;EMEA;Unknown
id_10576;2.0;ROW;Windows
id_10669;2.0;EMEA;Windows
id_10687;2.0;ROW;Unknown
id_10727;2.0;EMEA;Windows
id_10751;2.0;ROW;Windows
id_10805;2.0;EMEA;Windows
id_10844;2.0;EMEA;Windows
id_1089;2.0;ROW;Unknown
id_10903;2.0;EMEA;Windows
id_1097;2.0;ROW;Windows
id_10981;2.0;ROW;Windows
id_11003;2.0;ROW;Windows
id_11010;2.0;ROW;Unknown
id_11015;2.0;ROW;Windows
id_11034;2.0;ROW;Windows
id_11050;2.0;ROW;Windows
id_11060;2.0;America;Windows
id_11083;2.0;ROW;Windows
id_11099;2.0;ROW;Windows
id_11105;2.0;ROW;Windows
id_11119;2.0;EMEA;Windows
id_11161;2.0;America;Mac
id_11162;2.0;America;Windows
id_11212;2.0;ROW;Unknown
id_11260;2.0;ROW;Windows
id_11329;2.0;ROW;Windows
id_11366;2.0;EMEA;Unknown
id_11374;2.0;ROW;Windows
id_11388;2.0;ROW;Unknown
id_11399;2.0;ROW;Windows
id_11461;2.0;ROW;Unknown
id_11474;2.0;EMEA;Unknown
id_11507;2.0;America;Unknown
id_11514;2.0;EMEA;Windows
id_11549;2.0;ROW;Unknown
id_11553;2.0;America;Mac
id_11559;2.0;America;Unknown
id_11621;2.0;EMEA;Mac
id_11638;2.0;ROW;Windows
id_1172;2.0;EMEA;Windows
id_11729;2.0;EMEA;Windows
id_11733;2.0;ROW;Windows
id_11778;2.0;ROW;Unknown
id_11786;2.0;America;Mac
id_11818;2.0;ROW;Windows
id_11846;2.0;EMEA;Mac
id_11860;2.0;ROW;Unknown
id_1188;2.0;America;Unknown
id_11900;2.0;ROW;Windows
id_11943;2.0;ROW;Windows
id_11945;2.0;ROW;Windows
id_11963;2.0;America;Windows
id_12038;2.0;ROW;Windows
id_12050;2.0;ROW;Unknown
id_12055;2.0;ROW;Windows
id_12075;2.0;ROW;Unknown
id_12124;2.0;ROW;Unknown
id_12157;2.0;ROW;Windows
id_1222;2.0;EMEA;Unknown
id_12249;2.0;EMEA;Mac
id_12255;2.0;ROW;Windows
id_12280;2.0;ROW;Unknown
id_12285;2.0;ROW;Windows
id_12306;2.0;America;Unknown
id_12331;2.0;ROW;Mac
id_12348;2.0;EMEA;Windows
id_12355;2.0;EMEA;Windows
id_12377;2.0;America;Unknown
id_12467;2.0;ROW;Windows
id_12521;2.0;EMEA;Mac
id_12587;2.0;ROW;Unknown
id_12602;2.0;ROW;Unknown
id_12607;2.0;ROW;Linux
id_12629;2.0;ROW;Windows
id_12678;2.0;ROW;Windows
id_12692;2.0;America;Windows
id_12697;2.0;ROW;Windows
id_12755;2.0;EMEA;Windows
id_12756;2.0;America;Windows
id_1276;2.0;ROW;Unknown
id_12815;2.0;America;Mac
id_12848;2.0;EMEA;Windows
id_12870;2.0;America;Mac
id_12880;2.0;EMEA;Windows
id_12881;2.0;EMEA;Windows
id_12915;2.0;EMEA;Windows
id_12931;2.0;EMEA;Windows
id_12941;2.0;EMEA;Mac
id_12945;2.0;EMEA;Windows
id_1296;2.0;ROW;Windows
id_1297;2.0;America;Windows
id_12984;2.0;EMEA;Windows
id_13015;2.0;EMEA;Windows
id_13022;2.0;EMEA;Windows
id_13044;2.0;ROW;Unknown
id_13046;2.0;ROW;Unknown
id_13050;2.0;ROW;Unknown
id_1309;2.0;ROW;Windows
id_13104;2.0;ROW;Windows
id_13121;2.0;ROW;Windows
id_13129;2.0;ROW;Windows
id_13134;2.0;ROW;Windows
id_13179;2.0;ROW;Windows
id_1319;2.0;ROW;Windows
id_13230;2.0;EMEA;Mac
id_13238;2.0;ROW;Unknown
id_13394;2.0;EMEA;Windows
id_13432;2.0;ROW;Unknown
id_1345;2.0;ROW;Unknown
id_13460;2.0;America;Linux
id_13462;2.0;America;Windows
id_13485;2.0;America;Mac
id_13558;2.0;ROW;Windows
id_13560;2.0;ROW;Windows
id_13568;2.0;America;Windows
id_1361;2.0;ROW;Windows
id_13630;2.0;ROW;Mac
id_13647;2.0;ROW;Unknown
id_13677;2.0;ROW;Unknown
id_1369;2.0;ROW;Unknown
id_13724;2.0;ROW;Windows
id_13738;2.0;America;Windows
id_13748;2.0;ROW;Windows
id_13801;2.0;EMEA;Windows
id_13844;2.0;ROW;Unknown
id_13850;2.0;EMEA;Windows
id_13879;2.0;EMEA;Unknown
id_1397;2.0;America;Unknown
id_13994;2.0;ROW;Windows
id_13996;2.0;ROW;Windows
id_14080;2.0;America;Windows
id_14139;2.0;ROW;Unknown
id_1416;2.0;ROW;Windows
id_14211;2.0;ROW;Windows
id_14343;2.0;ROW;Linux
id_14344;2.0;ROW;Windows
id_1437;2.0;EMEA;Windows
id_14397;2.0;ROW;Windows
id_14399;2.0;ROW;Windows
id_14401;2.0;ROW;Windows
id_1442;2.0;EMEA;Unknown
id_14447;2.0;ROW;Unknown
id_14468;2.0;ROW;Windows
id_14561;2.0;ROW;Windows
id_14567;2.0;ROW;Unknown
id_1470;2.0;EMEA;Unknown
id_14728;2.0;EMEA;Windows
id_14749;2.0;EMEA;Mac
id_14839;2.0;ROW;Windows
id_14923;2.0;ROW;Windows
id_14936;2.0;EMEA;Mac
id_14938;2.0;ROW;Linux
id_14961;2.0;ROW;Windows
id_14968;2.0;EMEA;Windows
id_14991;2.0;ROW;Windows
id_14997;2.0;ROW;Windows
id_15004;2.0;EMEA;Windows
id_15050;2.0;ROW;Unknown
id_15076;2.0;America;Unknown
id_15079;2.0;America;Windows
id_15088;2.0;America;Windows
id_1511;2.0;ROW;Windows
id_15124;2.0;ROW;Unknown
id_15135;2.0;ROW;Windows
id_15144;2.0;ROW;Unknown
id_15166;2.0;ROW;Mac
id_15169;2.0;EMEA;Windows
id_15183;2.0;America;Windows
id_1521;2.0;America;Windows
id_15243;2.0;ROW;Unknown
id_15261;2.0;America;Windows
id_15282;2.0;ROW;Unknown
id_15327;2.0;ROW;Unknown
id_15361;2.0;ROW;Windows
id_15414;2.0;ROW;Windows
id_15454;2.0;America;Windows
id_15459;2.0;EMEA;Unknown
id_15485;2.0;ROW;Windows
id_15504;2.0;ROW;Windows
id_15539;2.0;ROW;Windows
id_15542;2.0;America;Windows
id_15584;2.0;ROW;Windows
id_156;2.0;EMEA;Windows
id_15641;2.0;ROW;Unknown
id_15654;2.0;ROW;Unknown
id_1568;2.0;America;Windows
id_15708;2.0;America;Unknown
id_15756;2.0;America;Windows
id_15762;2.0;ROW;Windows
id_15775;2.0;America;Unknown
id_15780;2.0;ROW;Windows
id_158;2.0;EMEA;Mac
id_15822;2.0;EMEA;Windows
id_15828;2.0;ROW;Windows
id_15837;2.0;America;Windows
id_15852;2.0;America;Unknown
id_15861;2.0;America;Mac
id_15891;2.0;America;Mac
id_15918;2.0;ROW;Unknown
id_15925;2.0;America;Windows
id_1595;2.0;EMEA;Mac
id_15970;2.0;America;Windows
id_16006;2.0;America;Windows
id_16059;2.0;EMEA;Windows
id_16066;2.0;ROW;Windows
id_16073;2.0;ROW;Windows
id_16075;2.0;ROW;Windows
id_16091;2.0;EMEA;Unknown
id_16115;2.0;ROW;Unknown
id_16132;2.0;EMEA;Windows
id_16143;2.0;ROW;Mac
id_16148;2.0;America;Unknown
id_16225;2.0;ROW;Unknown
id_16311;2.0;America;Windows
id_16358;2.0;America;Unknown
id_16380;2.0;America;Windows
id_16399;2.0;EMEA;Windows
id_16473;2.0;ROW;Unknown
id_16505;2.0;ROW;Unknown
id_16522;2.0;ROW;Windows
id_16534;2.0;ROW;Windows
id_16538;2.0;ROW;Windows
id_16554;2.0;ROW;Unknown
id_16573;2.0;ROW;Unknown
id_16602;2.0;ROW;Windows
id_16609;2.0;America;Windows
id_16624;2.0;ROW;Windows
id_16659;2.0;ROW;Windows
id_16660;2.0;ROW;Windows
id_16670;2.0;ROW;Unknown
id_16673;2.0;ROW;Windows
id_1668;2.0;ROW;Unknown
id_16685;2.0;ROW;Windows
id_1672;2.0;ROW;Unknown
id_16733;2.0;America;Windows
id_16768;2.0;ROW;Unknown
id_1677;2.0;ROW;Windows
id_16774;2.0;ROW;Windows
id_1678;2.0;ROW;Linux
id_16802;2.0;ROW;Windows
id_16838;2.0;EMEA;Windows
id_16877;2.0;America;Windows
id_16892;2.0;America;Mac
id_16944;2.0;America;Windows
id_16962;2.0;America;Mac
id_16969;2.0;America;Windows
id_16987;2.0;ROW;Unknown
id_16992;2.0;America;Mac
id_1700;2.0;ROW;Unknown
id_1703;2.0;ROW;Windows
id_17040;2.0;America;Windows
id_17091;2.0;ROW;Windows
id_17136;2.0;ROW;Unknown
id_17231;2.0;ROW;Windows
id_17232;2.0;EMEA;Windows
id_1724;2.0;ROW;Windows
id_17276;2.0;EMEA;Windows
id_17331;2.0;America;Mac
id_17364;2.0;ROW;Windows
