id;activity_month;registration_month;region;operating_system
id_25765;1.0;1.0;EMEA;Windows
id_25792;1.0;1.0;America;Mac
id_25820;1.0;1.0;EMEA;Windows
id_25930;1.0;1.0;America;Mac
id_25991;1.0;1.0;America;Windows
id_26009;1.0;1.0;ROW;Unknown
id_26033;1.0;1.0;EMEA;Unknown
id_26071;1.0;1.0;America;Mac
id_26121;1.0;1.0;ROW;Unknown
id_26139;1.0;1.0;America;Windows
id_26158;1.0;1.0;EMEA;Unknown
id_26172;1.0;1.0;EMEA;Windows
id_26211;1.0;1.0;EMEA;Unknown
id_26213;1.0;1.0;EMEA;Linux
id_26215;1.0;1.0;EMEA;Unknown
id_26259;1.0;1.0;EMEA;Mac
id_26274;1.0;1.0;America;Windows
id_26294;1.0;1.0;EMEA;Unknown
id_26318;1.0;1.0;ROW;Unknown
id_26319;1.0;1.0;ROW;Unknown
id_26339;1.0;1.0;ROW;Unknown
id_26345;1.0;1.0;EMEA;Windows
id_26422;1.0;1.0;EMEA;Windows
id_26435;1.0;1.0;ROW;Windows
id_26437;1.0;1.0;ROW;Windows
id_26499;1.0;1.0;EMEA;Windows
id_26528;1.0;1.0;America;Mac
id_26562;1.0;1.0;ROW;Unknown
id_26566;1.0;1.0;ROW;Unknown
id_26574;1.0;1.0;ROW;Windows
id_26576;1.0;1.0;ROW;Unknown
id_26611;1.0;1.0;ROW;Windows
id_26678;1.0;1.0;ROW;Windows
id_26720;1.0;1.0;EMEA;Windows
id_26734;1.0;1.0;America;Unknown
id_26766;1.0;1.0;ROW;Unknown
id_26786;1.0;1.0;ROW;Windows
id_26828;1.0;1.0;America;Unknown
id_26830;1.0;1.0;ROW;Unknown
id_26870;1.0;1.0;ROW;Unknown
id_26874;1.0;1.0;ROW;Windows
id_26893;1.0;1.0;ROW;Unknown
id_26954;1.0;1.0;ROW;Unknown
id_27011;1.0;1.0;ROW;Unknown
id_27042;1.0;1.0;ROW;Unknown
id_27142;1.0;1.0;ROW;Windows
id_27186;1.0;1.0;EMEA;Mac
id_27235;1.0;1.0;ROW;Windows
id_27265;1.0;1.0;America;Mac
id_27294;1.0;1.0;ROW;Unknown
id_27318;1.0;1.0;ROW;Windows
id_27329;1.0;1.0;ROW;Windows
id_27373;1.0;1.0;EMEA;Unknown
id_27421;1.0;1.0;ROW;Unknown
id_27425;1.0;1.0;ROW;Mac
id_27433;1.0;1.0;ROW;Unknown
id_27434;1.0;1.0;ROW;Unknown
id_27478;1.0;1.0;ROW;Unknown
id_27599;1.0;1.0;America;Windows
id_27601;1.0;1.0;ROW;Unknown
id_27607;1.0;1.0;ROW;Unknown
id_27611;1.0;1.0;ROW;Windows
id_27655;1.0;1.0;ROW;Unknown
id_27706;1.0;1.0;ROW;Unknown
id_27711;1.0;1.0;ROW;Windows
id_27977;1.0;1.0;ROW;Windows
id_28073;1.0;1.0;America;Windows
id_28092;1.0;1.0;ROW;Mac
id_28124;1.0;1.0;ROW;Unknown
id_28149;1.0;1.0;America;Mac
id_28179;1.0;1.0;America;Windows
id_28183;1.0;1.0;ROW;Unknown
id_28193;1.0;1.0;ROW;Unknown
id_28217;1.0;1.0;ROW;Windows
id_28223;1.0;1.0;ROW;Unknown
id_28329;1.0;1.0;America;Windows
id_28339;1.0;1.0;ROW;Windows
id_28381;1.0;1.0;ROW;Unknown
id_28384;1.0;1.0;America;Mac
id_28397;1.0;1.0;ROW;Unknown
id_28409;1.0;1.0;EMEA;Unknown
id_28418;1.0;1.0;America;Mac
id_28419;1.0;1.0;America;Windows
id_28449;1.0;1.0;EMEA;Unknown
id_28476;1.0;1.0;America;Unknown
id_28499;1.0;1.0;EMEA;Windows
id_28532;1.0;1.0;EMEA;Windows
id_28577;1.0;1.0;EMEA;Windows
id_28700;1.0;1.0;EMEA;Mac
id_28706;1.0;1.0;ROW;Windows
id_28751;1.0;1.0;EMEA;Windows
id_28800;1.0;1.0;EMEA;Unknown
id_28809;1.0;1.0;America;Mac
id_28822;1.0;1.0;EMEA;Mac
id_28829;1.0;1.0;EMEA;Unknown
id_28833;1.0;1.0;EMEA;Mac
id_28845;1.0;1.0;America;Unknown
id_28853;1.0;1.0;EMEA;Windows
id_28859;1.0;1.0;EMEA;Unknown
id_28890;1.0;1.0;America;Windows
id_28956;1.0;1.0;America;Windows
id_28978;1.0;1.0;America;Windows
id_28986;1.0;1.0;America;Windows
id_28987;1.0;1.0;ROW;Unknown
id_29008;1.0;1.0;ROW;Unknown
id_29011;1.0;1.0;America;Mac
id_29058;1.0;1.0;America;Unknown
id_29074;1.0;1.0;ROW;Unknown
id_29077;1.0;1.0;America;Windows
id_29090;1.0;1.0;ROW;Windows
id_29091;1.0;1.0;ROW;Unknown
id_29095;1.0;1.0;ROW;Unknown
id_29126;1.0;1.0;ROW;Windows
id_29128;1.0;1.0;ROW;Windows
id_29142;1.0;1.0;America;Mac
id_29155;1.0;1.0;EMEA;Windows
id_29159;1.0;1.0;ROW;Unknown
id_29172;1.0;1.0;ROW;Windows
id_29219;1.0;1.0;America;Mac
id_29257;1.0;1.0;ROW;Windows
id_29327;1.0;1.0;America;Windows
id_29398;1.0;1.0;ROW;Unknown
id_29415;1.0;1.0;America;Windows
id_29473;1.0;1.0;America;Mac
id_29512;1.0;1.0;America;Windows
id_29590;1.0;1.0;EMEA;Windows
id_29613;1.0;1.0;EMEA;Windows
id_29662;1.0;1.0;EMEA;Linux
id_29668;1.0;1.0;EMEA;Windows
id_29719;1.0;1.0;EMEA;Windows
id_29817;1.0;1.0;America;Windows
id_29845;1.0;1.0;America;Mac
id_29879;1.0;1.0;America;Unknown
id_29971;1.0;1.0;ROW;Windows
id_29984;1.0;1.0;America;Unknown
id_29988;1.0;1.0;America;Windows
id_30052;1.0;1.0;America;Windows
id_30091;1.0;1.0;America;Windows
id_30102;1.0;1.0;ROW;Windows
id_30151;1.0;1.0;ROW;Unknown
id_30169;1.0;1.0;America;Mac
id_30171;1.0;1.0;EMEA;Windows
id_30217;1.0;1.0;EMEA;Unknown
id_30303;1.0;1.0;ROW;Unknown
id_30338;1.0;1.0;ROW;Unknown
id_30345;1.0;1.0;ROW;Windows
id_30349;1.0;1.0;ROW;Unknown
id_30392;1.0;1.0;ROW;Windows
id_30474;1.0;1.0;EMEA;Windows
id_30493;1.0;1.0;ROW;Unknown
id_30553;1.0;1.0;America;Unknown
id_30574;1.0;1.0;EMEA;Unknown
id_30589;1.0;1.0;ROW;Unknown
id_30596;1.0;1.0;America;Mac
id_30663;1.0;1.0;EMEA;Windows
id_30670;1.0;1.0;ROW;Unknown
id_30707;1.0;1.0;ROW;Unknown
id_30728;1.0;1.0;ROW;Windows
id_30745;1.0;1.0;ROW;Windows
id_30799;1.0;1.0;EMEA;Windows
id_30866;1.0;1.0;ROW;Unknown
id_30891;1.0;1.0;America;Windows
id_31018;1.0;1.0;EMEA;Mac
id_31112;1.0;1.0;ROW;Windows
id_31126;1.0;1.0;ROW;Windows
id_31134;1.0;1.0;ROW;Mac
id_31182;1.0;1.0;ROW;Windows
id_31286;1.0;1.0;ROW;Unknown
id_31291;1.0;1.0;ROW;Windows
id_31436;1.0;1.0;ROW;Windows
id_31547;1.0;1.0;America;Windows
id_31577;1.0;1.0;America;Windows
id_31597;1.0;1.0;America;Unknown
id_31614;1.0;1.0;America;Unknown
id_31621;1.0;1.0;America;Mac
id_31656;1.0;1.0;ROW;Unknown
id_31657;1.0;1.0;ROW;Unknown
id_31661;1.0;1.0;ROW;Windows
id_31692;1.0;1.0;EMEA;Unknown
id_31755;1.0;1.0;ROW;Unknown
id_31796;1.0;1.0;America;Mac
id_31833;1.0;1.0;America;Windows
id_31865;1.0;1.0;ROW;Windows
id_31894;1.0;1.0;America;Unknown
id_31903;1.0;1.0;EMEA;Unknown
id_31946;1.0;1.0;EMEA;Unknown
id_31982;1.0;1.0;America;Windows
id_32053;1.0;1.0;EMEA;Windows
id_32070;1.0;1.0;ROW;Unknown
id_32098;1.0;1.0;America;Unknown
id_32121;1.0;1.0;America;Unknown
id_32167;1.0;1.0;EMEA;Linux
id_32213;1.0;1.0;ROW;Unknown
id_32245;1.0;1.0;ROW;Unknown
id_32283;1.0;1.0;America;Windows
id_32337;1.0;1.0;America;Unknown
id_32342;1.0;1.0;ROW;Unknown
id_32432;1.0;1.0;EMEA;Unknown
id_32449;1.0;1.0;ROW;Windows
id_32450;1.0;1.0;ROW;Unknown
id_32494;1.0;1.0;America;Mac
id_32540;1.0;1.0;America;Windows
id_32600;1.0;1.0;America;Mac
id_32608;1.0;1.0;America;Windows
id_32623;1.0;1.0;EMEA;Windows
id_32653;1.0;1.0;ROW;Windows
id_32656;1.0;1.0;EMEA;Unknown
id_32658;1.0;1.0;ROW;Unknown
id_32670;1.0;1.0;ROW;Windows
id_32753;1.0;1.0;ROW;Unknown
id_32796;1.0;1.0;America;Windows
id_32803;1.0;1.0;ROW;Unknown
id_32864;1.0;1.0;EMEA;Unknown
id_32898;1.0;1.0;EMEA;Windows
id_32967;1.0;1.0;EMEA;Windows
id_32973;1.0;1.0;EMEA;Unknown
id_33004;1.0;1.0;America;Windows
id_33043;1.0;1.0;America;Unknown
id_33130;1.0;1.0;EMEA;Mac
id_33132;1.0;1.0;EMEA;Windows
id_33175;1.0;1.0;ROW;Unknown
id_33237;1.0;1.0;EMEA;Mac
id_33282;1.0;1.0;America;Windows
id_33317;1.0;1.0;ROW;Windows
id_33370;1.0;1.0;ROW;Windows
id_33416;1.0;1.0;ROW;Unknown
id_33432;1.0;1.0;ROW;Unknown
id_33439;1.0;1.0;ROW;Unknown
id_33469;1.0;1.0;ROW;Windows
id_33478;1.0;1.0;ROW;Windows
id_33486;1.0;1.0;America;Windows
id_33510;1.0;1.0;ROW;Unknown
id_33528;1.0;1.0;America;Mac
id_33540;1.0;1.0;ROW;Unknown
id_33607;1.0;1.0;ROW;Unknown
id_33722;1.0;1.0;ROW;Unknown
id_33825;1.0;1.0;ROW;Windows
id_33828;1.0;1.0;EMEA;Unknown
id_33831;1.0;1.0;ROW;Unknown
id_33861;1.0;1.0;EMEA;Mac
id_33951;1.0;1.0;America;Windows
id_33989;1.0;1.0;America;Mac
id_34118;1.0;1.0;America;Mac
id_34152;1.0;1.0;EMEA;Windows
id_34163;1.0;1.0;America;Unknown
id_34180;1.0;1.0;ROW;Mac
id_34229;1.0;1.0;ROW;Unknown
id_34267;1.0;1.0;EMEA;Unknown
id_34268;1.0;1.0;America;Unknown
id_34291;1.0;1.0;EMEA;Unknown
id_34308;1.0;1.0;ROW;Windows
id_34333;1.0;1.0;ROW;Windows
id_34400;1.0;1.0;EMEA;Mac
id_34412;1.0;1.0;EMEA;Windows
id_34418;1.0;1.0;EMEA;Unknown
id_34461;1.0;1.0;ROW;Windows
id_34521;1.0;1.0;America;Windows
id_34544;1.0;1.0;EMEA;Unknown
id_34608;1.0;1.0;ROW;Unknown
id_34615;1.0;1.0;America;Mac
id_34619;1.0;1.0;ROW;Windows
id_34669;1.0;1.0;America;Mac
id_34735;1.0;1.0;America;Mac
id_34740;1.0;1.0;EMEA;Windows
id_34743;1.0;1.0;America;Windows
id_34796;1.0;1.0;ROW;Unknown
id_34825;1.0;1.0;America;Windows
id_34849;1.0;1.0;America;Windows
id_34857;1.0;1.0;America;Windows
id_34893;1.0;1.0;ROW;Windows
id_34928;1.0;1.0;America;Windows
id_35050;1.0;1.0;America;Unknown
id_35107;1.0;1.0;ROW;Windows
id_35154;1.0;1.0;ROW;Windows
id_35161;1.0;1.0;ROW;Windows
id_35173;1.0;1.0;EMEA;Windows
id_35212;1.0;1.0;ROW;Windows
id_35271;1.0;1.0;ROW;Unknown
id_35280;1.0;1.0;America;Windows
id_35298;1.0;1.0;ROW;Windows
id_35336;1.0;1.0;EMEA;Unknown
id_35497;1.0;1.0;ROW;Unknown
id_35538;1.0;1.0;ROW;Windows
id_35575;1.0;1.0;EMEA;Windows
id_35589;1.0;1.0;ROW;Unknown
id_35615;1.0;1.0;America;Windows
id_35619;1.0;1.0;EMEA;Windows
id_35669;1.0;1.0;EMEA;Unknown
id_35697;1.0;1.0;ROW;Windows
id_35744;1.0;1.0;ROW;Unknown
id_35836;1.0;1.0;America;Windows
id_35841;1.0;1.0;ROW;Windows
id_35849;1.0;1.0;America;Unknown
id_36019;1.0;1.0;America;Mac
id_36061;1.0;1.0;America;Unknown
id_36087;1.0;1.0;EMEA;Windows
id_36090;1.0;1.0;ROW;Windows
id_36091;1.0;1.0;ROW;Windows
id_36131;1.0;1.0;EMEA;Windows
id_36242;1.0;1.0;America;Windows
id_36258;1.0;1.0;America;Windows
id_36265;1.0;1.0;EMEA;Mac
id_36351;1.0;1.0;ROW;Windows
id_36428;1.0;1.0;ROW;Unknown
id_36479;1.0;1.0;ROW;Linux
id_36497;1.0;1.0;ROW;Unknown
id_36507;1.0;1.0;ROW;Unknown
id_36552;1.0;1.0;ROW;Unknown
id_36576;1.0;1.0;ROW;Windows
id_36602;1.0;1.0;ROW;Unknown
id_36636;1.0;1.0;EMEA;Unknown
id_36640;1.0;1.0;EMEA;Mac
id_36642;1.0;1.0;America;Windows
id_36669;1.0;1.0;ROW;Unknown
id_36670;1.0;1.0;America;Windows
id_36722;1.0;1.0;ROW;Unknown
id_36841;1.0;1.0;ROW;Windows
id_36868;1.0;1.0;ROW;Windows
id_36886;1.0;1.0;ROW;Windows
id_37017;1.0;1.0;EMEA;Windows
id_37035;1.0;1.0;EMEA;Windows
id_37151;1.0;1.0;America;Windows
id_37234;1.0;1.0;ROW;Unknown
id_37288;1.0;1.0;ROW;Windows
id_37390;1.0;1.0;EMEA;Windows
id_37396;1.0;1.0;EMEA;Windows
id_37450;1.0;1.0;ROW;Unknown
id_37509;1.0;1.0;EMEA;Unknown
id_37517;1.0;1.0;EMEA;Windows
id_37554;1.0;1.0;ROW;Windows
id_37579;1.0;1.0;EMEA;Windows
id_37599;1.0;1.0;ROW;Unknown
id_37617;1.0;1.0;ROW;Windows
id_37627;1.0;1.0;ROW;Windows
id_37663;1.0;1.0;ROW;Unknown
id_37704;1.0;1.0;ROW;Windows
id_37717;1.0;1.0;America;Unknown
id_37766;1.0;1.0;ROW;Windows
id_37830;1.0;1.0;EMEA;Unknown
id_37872;1.0;1.0;EMEA;Unknown
id_37873;1.0;1.0;America;Mac
id_37930;1.0;1.0;ROW;Unknown
id_37971;1.0;1.0;America;Unknown
id_38031;1.0;1.0;ROW;Windows
id_38085;1.0;1.0;America;Unknown
id_38099;1.0;1.0;America;Unknown
id_38128;1.0;1.0;ROW;Mac
id_38161;1.0;1.0;America;Windows
id_38188;1.0;1.0;America;Unknown
id_38221;1.0;1.0;EMEA;Unknown
id_38228;1.0;1.0;America;Windows
id_38250;1.0;1.0;America;Windows
id_38251;1.0;1.0;America;Unknown
id_38253;1.0;1.0;America;Unknown
id_38450;1.0;1.0;ROW;Windows
id_38544;1.0;1.0;EMEA;Windows
id_38657;1.0;1.0;America;Unknown
id_38681;1.0;1.0;EMEA;Windows
id_38714;1.0;1.0;America;Windows
id_38735;1.0;1.0;ROW;Windows
id_38751;1.0;1.0;America;Windows
id_38787;1.0;1.0;ROW;Unknown
id_38837;1.0;1.0;ROW;Unknown
id_38909;1.0;1.0;America;Unknown
id_38948;1.0;1.0;America;Windows
id_39007;1.0;1.0;America;Mac
id_39021;1.0;1.0;EMEA;Unknown
id_39029;1.0;1.0;EMEA;Windows
id_39062;1.0;1.0;ROW;Windows
id_39084;1.0;1.0;America;Unknown
id_39129;1.0;1.0;ROW;Windows
id_39204;1.0;1.0;ROW;Unknown
id_39234;1.0;1.0;ROW;Windows
id_39283;1.0;1.0;America;Unknown
id_39296;1.0;1.0;EMEA;Unknown
id_39301;1.0;1.0;America;Windows
id_39320;1.0;1.0;ROW;Unknown
id_39424;1.0;1.0;ROW;Windows
id_39466;1.0;1.0;ROW;Mac
id_39505;1.0;1.0;ROW;Windows
id_39512;1.0;1.0;America;Mac
id_39518;1.0;1.0;ROW;Windows
id_39533;1.0;1.0;EMEA;Windows
id_39619;1.0;1.0;EMEA;Unknown
id_39621;1.0;1.0;ROW;Unknown
id_39663;1.0;1.0;America;Mac
id_39720;1.0;1.0;America;Windows
id_39773;1.0;1.0;ROW;Unknown
id_39799;1.0;1.0;EMEA;Windows
id_39901;1.0;1.0;America;Windows
id_39915;1.0;1.0;America;Windows
id_39986;1.0;1.0;America;Windows
id_40006;1.0;1.0;America;Windows
id_40019;1.0;1.0;ROW;Windows
id_40041;1.0;1.0;EMEA;Unknown
id_40118;1.0;1.0;ROW;Windows
id_7;2.0;1.0;America;Windows
id_9;2.0;2.0;ROW;Windows
id_43;2.0;2.0;ROW;Windows
id_84;2.0;2.0;ROW;Windows
id_88;2.0;2.0;ROW;Windows
id_151;2.0;1.0;EMEA;Windows
id_153;2.0;1.0;ROW;Windows
id_158;2.0;2.0;EMEA;Mac
id_180;2.0;2.0;EMEA;Mac
id_187;2.0;2.0;ROW;Windows
id_243;2.0;2.0;EMEA;Windows
id_255;2.0;2.0;EMEA;Windows
id_262;2.0;2.0;EMEA;Windows
id_280;2.0;2.0;America;Windows
id_305;2.0;2.0;EMEA;Linux
id_331;2.0;2.0;ROW;Windows
id_400;2.0;2.0;EMEA;Unknown
id_460;2.0;2.0;EMEA;Mac
id_461;2.0;2.0;EMEA;Mac
id_501;2.0;2.0;ROW;Windows
id_575;2.0;2.0;EMEA;Windows
id_590;2.0;1.0;ROW;Mac
id_629;2.0;2.0;America;Unknown
id_689;2.0;1.0;EMEA;Windows
id_749;2.0;1.0;ROW;Windows
id_754;2.0;2.0;EMEA;Mac
id_912;2.0;2.0;ROW;Mac
id_990;2.0;2.0;EMEA;Mac
id_1017;2.0;1.0;America;Unknown
id_1021;2.0;2.0;ROW;Windows
id_1023;2.0;2.0;ROW;Linux
id_1070;2.0;1.0;ROW;Unknown
id_1097;2.0;2.0;ROW;Windows
id_1140;2.0;1.0;America;Windows
id_1172;2.0;2.0;EMEA;Windows
id_1185;2.0;1.0;ROW;Windows
id_1188;2.0;2.0;America;Unknown
id_1216;2.0;1.0;ROW;Unknown
id_1222;2.0;2.0;EMEA;Unknown
id_1276;2.0;2.0;ROW;Unknown
id_1294;2.0;1.0;America;Mac
id_1296;2.0;2.0;ROW;Windows
id_1297;2.0;2.0;America;Windows
id_1307;2.0;1.0;EMEA;Windows
id_1309;2.0;2.0;ROW;Windows
id_1345;2.0;2.0;ROW;Unknown
id_1369;2.0;2.0;ROW;Unknown
id_1382;2.0;1.0;America;Windows
id_1386;2.0;1.0;ROW;Windows
id_1397;2.0;2.0;America;Unknown
id_1406;2.0;1.0;ROW;Windows
id_1416;2.0;2.0;ROW;Windows
id_1421;2.0;1.0;EMEA;Unknown
id_1470;2.0;2.0;EMEA;Unknown
id_1484;2.0;1.0;ROW;Windows
id_1502;2.0;1.0;America;Mac
id_1568;2.0;2.0;America;Windows
id_1570;2.0;1.0;ROW;Windows
id_1595;2.0;2.0;EMEA;Mac
id_1662;2.0;1.0;America;Windows
id_1668;2.0;2.0;ROW;Unknown
id_1672;2.0;2.0;ROW;Unknown
id_1677;2.0;2.0;ROW;Windows
id_1678;2.0;2.0;ROW;Linux
id_1680;2.0;1.0;America;Windows
id_1700;2.0;2.0;ROW;Unknown
id_1703;2.0;2.0;ROW;Windows
id_1736;2.0;1.0;ROW;Windows
id_1757;2.0;1.0;America;Mac
id_1768;2.0;2.0;ROW;Windows
id_1781;2.0;2.0;ROW;Windows
id_1786;2.0;2.0;ROW;Windows
id_1792;2.0;2.0;ROW;Windows
id_1820;2.0;1.0;America;Windows
id_1828;2.0;2.0;ROW;Mac
id_1838;2.0;2.0;EMEA;Mac
id_1868;2.0;1.0;America;Unknown
id_1869;2.0;2.0;America;Mac
id_1878;2.0;2.0;EMEA;Windows
id_1881;2.0;1.0;America;Mac
id_1896;2.0;2.0;America;Mac
id_1911;2.0;2.0;America;Windows
id_1935;2.0;2.0;ROW;Windows
id_2031;2.0;2.0;America;Windows
id_2068;2.0;1.0;America;Windows
id_2070;2.0;1.0;EMEA;Windows
id_2075;2.0;1.0;ROW;Mac
id_2096;2.0;1.0;ROW;Unknown
id_2162;2.0;2.0;ROW;Windows
id_2168;2.0;1.0;America;Unknown
id_2174;2.0;2.0;America;Windows
id_2236;2.0;2.0;America;Unknown
id_2248;2.0;1.0;America;Windows
id_2264;2.0;1.0;America;Windows
id_2282;2.0;2.0;EMEA;Windows
id_2304;2.0;2.0;America;Windows
id_2326;2.0;1.0;ROW;Unknown
id_2330;2.0;1.0;ROW;Unknown
id_2356;2.0;1.0;America;Windows
id_2378;2.0;2.0;ROW;Mac
id_2408;2.0;2.0;ROW;Windows
id_2415;2.0;2.0;ROW;Unknown
id_2421;2.0;1.0;EMEA;Mac
id_2431;2.0;1.0;ROW;Windows
id_2468;2.0;1.0;ROW;Unknown
id_2480;2.0;1.0;ROW;Unknown
id_2488;2.0;1.0;America;Windows
id_2497;2.0;1.0;America;Windows
id_2544;2.0;2.0;EMEA;Windows
id_2547;2.0;1.0;America;Windows
id_2606;2.0;1.0;America;Unknown
id_2623;2.0;2.0;ROW;Windows
id_2642;2.0;2.0;ROW;Windows
id_2667;2.0;1.0;ROW;Mac
id_2675;2.0;2.0;ROW;Windows
id_2710;2.0;1.0;America;Unknown
id_2721;2.0;2.0;America;Windows
id_2735;2.0;2.0;EMEA;Windows
id_2749;2.0;2.0;ROW;Windows
id_2755;2.0;2.0;ROW;Unknown
id_2756;2.0;1.0;ROW;Unknown
id_2759;2.0;1.0;ROW;Windows
id_2772;2.0;2.0;ROW;Windows
id_2796;2.0;2.0;America;Unknown
id_2798;2.0;2.0;ROW;Windows
id_2801;2.0;2.0;EMEA;Windows
id_2807;2.0;1.0;America;Windows
id_2840;2.0;2.0;ROW;Unknown
id_2851;2.0;2.0;ROW;Windows
id_2854;2.0;1.0;America;Mac
id_2872;2.0;2.0;EMEA;Windows
id_2908;2.0;1.0;ROW;Windows
id_3012;2.0;2.0;America;Unknown
id_3099;2.0;2.0;ROW;Windows
id_3131;2.0;1.0;America;Mac
id_3148;2.0;2.0;America;Windows
id_3208;2.0;2.0;ROW;Unknown
id_3213;2.0;1.0;ROW;Windows
id_3257;2.0;2.0;ROW;Mac
id_3294;2.0;1.0;ROW;Unknown
id_3337;2.0;1.0;EMEA;Unknown
id_3353;2.0;2.0;ROW;Unknown
id_3473;2.0;2.0;ROW;Windows
id_3490;2.0;2.0;America;Windows
id_3495;2.0;2.0;ROW;Windows
id_3507;2.0;2.0;America;Mac
id_3515;2.0;2.0;ROW;Windows
id_3524;2.0;2.0;EMEA;Windows
id_3538;2.0;2.0;ROW;Windows
id_3544;2.0;1.0;EMEA;Windows
id_3560;2.0;2.0;ROW;Windows
id_3565;2.0;1.0;ROW;Windows
id_3609;2.0;2.0;ROW;Windows
id_3635;2.0;2.0;ROW;Windows
id_3649;2.0;2.0;ROW;Windows
id_3662;2.0;2.0;EMEA;Windows
id_3691;2.0;1.0;ROW;Unknown
id_3723;2.0;2.0;America;Windows
id_3775;2.0;2.0;America;Unknown
id_3807;2.0;1.0;ROW;Unknown
id_3809;2.0;2.0;America;Windows
id_3816;2.0;1.0;ROW;Unknown
id_3854;2.0;2.0;ROW;Windows
id_3890;2.0;1.0;ROW;Windows
id_3906;2.0;1.0;America;Windows
id_3925;2.0;1.0;ROW;Windows
id_3937;2.0;2.0;ROW;Mac
id_4024;2.0;2.0;ROW;Unknown
id_4046;2.0;2.0;America;Windows
id_4076;2.0;2.0;ROW;Unknown
id_4086;2.0;2.0;America;Mac
id_4094;2.0;2.0;ROW;Unknown
id_4096;2.0;1.0;America;Windows
id_4098;2.0;1.0;America;Windows
id_4116;2.0;1.0;America;Mac
id_4126;2.0;1.0;EMEA;Unknown
id_4180;2.0;1.0;America;Windows
id_4189;2.0;2.0;ROW;Windows
id_4201;2.0;1.0;ROW;Unknown
id_4221;2.0;1.0;ROW;Windows
id_4234;2.0;2.0;EMEA;Mac
id_4251;2.0;2.0;America;Windows
id_4269;2.0;1.0;America;Windows
id_4331;2.0;1.0;ROW;Unknown
id_4341;2.0;2.0;EMEA;Windows
id_4498;2.0;1.0;ROW;Windows
id_4502;2.0;1.0;ROW;Unknown
id_4513;2.0;1.0;America;Windows
id_4529;2.0;2.0;America;Unknown
id_4530;2.0;1.0;America;Windows
id_4541;2.0;2.0;ROW;Windows
id_4567;2.0;2.0;ROW;Unknown
id_4579;2.0;2.0;ROW;Windows
id_4602;2.0;1.0;ROW;Windows
id_4620;2.0;2.0;ROW;Mac
id_4630;2.0;1.0;EMEA;Unknown
id_4632;2.0;2.0;EMEA;Windows
id_4648;2.0;1.0;EMEA;Windows
id_4720;2.0;1.0;ROW;Unknown
id_4752;2.0;1.0;America;Windows
id_4765;2.0;2.0;America;Mac
id_4788;2.0;1.0;America;Unknown
id_4946;2.0;2.0;ROW;Windows
id_4950;2.0;1.0;America;Windows
id_4951;2.0;2.0;America;Windows
id_4971;2.0;2.0;EMEA;Windows
id_5016;2.0;1.0;America;Unknown
id_5023;2.0;2.0;America;Unknown
id_5062;2.0;1.0;America;Mac
id_5063;2.0;1.0;America;Mac
id_5079;2.0;1.0;ROW;Windows
id_5134;2.0;1.0;ROW;Windows
id_5212;2.0;2.0;ROW;Windows
id_5253;2.0;2.0;EMEA;Windows
id_5271;2.0;2.0;EMEA;Linux
id_5306;2.0;2.0;ROW;Unknown
id_5342;2.0;2.0;ROW;Windows
id_5343;2.0;1.0;America;Windows
id_5387;2.0;2.0;America;Unknown
id_5393;2.0;1.0;America;Mac
id_5428;2.0;2.0;EMEA;Windows
id_5440;2.0;2.0;ROW;Unknown
id_5475;2.0;2.0;ROW;Windows
id_5485;2.0;2.0;ROW;Linux
id_5487;2.0;1.0;America;Unknown
id_5498;2.0;1.0;America;Windows
id_5507;2.0;1.0;America;Windows
id_5508;2.0;2.0;EMEA;Windows
id_5593;2.0;2.0;EMEA;Windows
id_5606;2.0;2.0;ROW;Unknown
id_5621;2.0;1.0;America;Mac
id_5662;2.0;1.0;America;Windows
id_5769;2.0;1.0;America;Windows
id_5785;2.0;1.0;ROW;Windows
id_5792;2.0;1.0;ROW;Windows
id_5797;2.0;2.0;America;Windows
id_5801;2.0;2.0;ROW;Windows
id_5840;2.0;2.0;ROW;Windows
id_5842;2.0;2.0;ROW;Windows
id_5887;2.0;2.0;ROW;Windows
id_5911;2.0;2.0;ROW;Windows
id_5913;2.0;2.0;ROW;Windows
id_5953;2.0;2.0;ROW;Windows
id_5977;2.0;2.0;ROW;Windows
id_5982;2.0;2.0;America;Mac
id_5997;2.0;1.0;America;Windows
id_5999;2.0;1.0;America;Mac
id_6001;2.0;1.0;ROW;Unknown
id_6027;2.0;2.0;America;Windows
id_6060;2.0;2.0;America;Windows
id_6126;2.0;2.0;ROW;Unknown
id_6201;2.0;2.0;ROW;Windows
id_6203;2.0;2.0;ROW;Linux
id_6240;2.0;2.0;ROW;Windows
id_6266;2.0;1.0;ROW;Windows
id_6309;2.0;1.0;America;Windows
id_6319;2.0;2.0;EMEA;Unknown
id_6355;2.0;2.0;ROW;Windows
id_6381;2.0;2.0;ROW;Windows
id_6438;2.0;2.0;ROW;Windows
id_6474;2.0;2.0;EMEA;Windows
id_6479;2.0;2.0;ROW;Windows
id_6482;2.0;1.0;America;Mac
id_6519;2.0;2.0;EMEA;Unknown
id_6551;2.0;2.0;EMEA;Mac
id_6554;2.0;2.0;ROW;Unknown
id_6561;2.0;1.0;ROW;Linux
id_6568;2.0;2.0;EMEA;Windows
id_6572;2.0;2.0;ROW;Mac
id_6576;2.0;2.0;EMEA;Mac
id_6582;2.0;2.0;ROW;Windows
id_6593;2.0;2.0;America;Mac
id_6599;2.0;1.0;America;Windows
